efSearch,search_time,accuracy
20,0.0009489059448242188,1.0
20,0.0009870529174804688,1.0
20,0.0007779598236083984,1.0
20,0.0007588863372802734,1.0
20,0.001085042953491211,1.0
20,0.0010404586791992188,1.0
20,0.0008642673492431641,0.8
20,0.0006747245788574219,1.0
20,0.0008335113525390625,1.0
20,0.0007014274597167969,1.0
20,0.0014111995697021484,1.0
20,0.001203298568725586,1.0
20,0.0009772777557373047,0.8
20,0.0008237361907958984,1.0
20,0.0007741451263427734,1.0
20,0.0006809234619140625,1.0
20,0.0010859966278076172,1.0
20,0.0007996559143066406,1.0
20,0.0009093284606933594,1.0
20,0.0007922649383544922,1.0
20,0.0008628368377685547,1.0
20,0.0007777214050292969,1.0
20,0.0009014606475830078,1.0
20,0.000985860824584961,1.0
20,0.0016465187072753906,0.4
20,0.0010578632354736328,1.0
20,0.0007205009460449219,1.0
20,0.0009565353393554688,1.0
20,0.0008671283721923828,1.0
20,0.0008349418640136719,1.0
20,0.0010230541229248047,1.0
20,0.0007648468017578125,1.0
20,0.000881195068359375,1.0
20,0.0007722377777099609,0.0
20,0.0007753372192382812,1.0
20,0.0010030269622802734,1.0
20,0.0007238388061523438,1.0
20,0.0009491443634033203,1.0
20,0.0007283687591552734,1.0
20,0.0006971359252929688,1.0
20,0.0008852481842041016,0.0
20,0.0009295940399169922,1.0
20,0.0008804798126220703,0.0
20,0.0008111000061035156,0.2
20,0.0011963844299316406,1.0
20,0.0009419918060302734,1.0
20,0.0008745193481445312,1.0
20,0.0008251667022705078,1.0
20,0.0009469985961914062,1.0
20,0.0008578300476074219,1.0
20,0.0007815361022949219,1.0
20,0.0008471012115478516,1.0
20,0.0008471012115478516,1.0
20,0.0009262561798095703,1.0
20,0.0009622573852539062,0.2
20,0.0009160041809082031,1.0
20,0.0008232593536376953,1.0
20,0.001161336898803711,1.0
20,0.0011582374572753906,1.0
20,0.0009806156158447266,1.0
20,0.001524209976196289,0.6
20,0.0008106231689453125,1.0
20,0.0006897449493408203,1.0
20,0.0010020732879638672,1.0
20,0.0008895397186279297,1.0
20,0.0008780956268310547,1.0
20,0.0017495155334472656,1.0
20,0.0008838176727294922,0.0
20,0.0016677379608154297,0.4
20,0.0007321834564208984,1.0
20,0.0008459091186523438,1.0
20,0.0011413097381591797,1.0
20,0.000789642333984375,1.0
20,0.0010483264923095703,1.0
20,0.0007600784301757812,1.0
20,0.0008945465087890625,1.0
20,0.000993490219116211,1.0
20,0.000621795654296875,0.2
20,0.000865936279296875,1.0
20,0.0008053779602050781,1.0
20,0.0008432865142822266,1.0
20,0.0012433528900146484,0.0
20,0.0007185935974121094,1.0
20,0.0007669925689697266,1.0
20,0.0009219646453857422,1.0
20,0.0007872581481933594,0.4
20,0.0008304119110107422,1.0
20,0.000835418701171875,0.6
20,0.0010709762573242188,1.0
20,0.0007152557373046875,1.0
20,0.0007796287536621094,1.0
20,0.0007221698760986328,1.0
20,0.0010254383087158203,1.0
20,0.000982522964477539,0.0
20,0.0007727146148681641,1.0
20,0.0010235309600830078,1.0
20,0.0008432865142822266,0.8
20,0.0009605884552001953,1.0
20,0.0009605884552001953,1.0
20,0.0017549991607666016,0.8
20,0.0008149147033691406,1.0
20,0.000820159912109375,1.0
20,0.0008382797241210938,0.0
20,0.0009596347808837891,1.0
20,0.0007884502410888672,1.0
20,0.0007700920104980469,1.0
20,0.0012302398681640625,1.0
20,0.0007278919219970703,1.0
20,0.0007238388061523438,1.0
20,0.0008294582366943359,1.0
20,0.0006961822509765625,1.0
20,0.0008258819580078125,0.8
20,0.0007457733154296875,1.0
20,0.0008957386016845703,1.0
20,0.0011570453643798828,1.0
20,0.001817464828491211,1.0
20,0.0007343292236328125,1.0
20,0.0008323192596435547,1.0
20,0.0009012222290039062,1.0
20,0.0007886886596679688,1.0
20,0.0006794929504394531,1.0
20,0.00078582763671875,1.0
20,0.0008623600006103516,1.0
20,0.0008325576782226562,1.0
20,0.0009529590606689453,1.0
20,0.0008556842803955078,1.0
20,0.0008034706115722656,1.0
50,0.001169443130493164,1.0
50,0.0014128684997558594,1.0
50,0.0011055469512939453,1.0
50,0.0014219284057617188,0.8
50,0.0011260509490966797,1.0
50,0.0021555423736572266,1.0
50,0.0012736320495605469,1.0
50,0.0015227794647216797,1.0
50,0.0011546611785888672,1.0
50,0.0018916130065917969,0.8
50,0.0015134811401367188,1.0
50,0.0017156600952148438,1.0
50,0.0013937950134277344,1.0
50,0.0012409687042236328,1.0
50,0.002667665481567383,1.0
50,0.0016620159149169922,1.0
50,0.0012748241424560547,1.0
50,0.0012104511260986328,1.0
50,0.0013813972473144531,1.0
50,0.0011861324310302734,1.0
50,0.0013515949249267578,1.0
50,0.001085042953491211,1.0
50,0.0012373924255371094,1.0
50,0.001523733139038086,1.0
50,0.0016815662384033203,0.6
50,0.0014050006866455078,1.0
50,0.0026197433471679688,1.0
50,0.0014150142669677734,1.0
50,0.0014998912811279297,1.0
50,0.0016925334930419922,1.0
50,0.0016193389892578125,1.0
50,0.0010602474212646484,1.0
50,0.0014150142669677734,1.0
50,0.0013339519500732422,0.6
50,0.001676797866821289,1.0
50,0.0012881755828857422,1.0
50,0.0012464523315429688,1.0
50,0.0014941692352294922,1.0
50,0.0016908645629882812,1.0
50,0.001302957534790039,1.0
50,0.0010366439819335938,1.0
50,0.0013723373413085938,1.0
50,0.0017323493957519531,1.0
50,0.0014584064483642578,0.2
50,0.0010755062103271484,1.0
50,0.0026328563690185547,1.0
50,0.001462697982788086,1.0
50,0.0013308525085449219,1.0
50,0.0018529891967773438,1.0
50,0.0012509822845458984,1.0
50,0.00118255615234375,1.0
50,0.0013394355773925781,1.0
50,0.001277923583984375,1.0
50,0.0015981197357177734,1.0
50,0.0012733936309814453,1.0
50,0.001603841781616211,1.0
50,0.0013494491577148438,1.0
50,0.0013539791107177734,1.0
50,0.0018415451049804688,1.0
50,0.001329660415649414,1.0
50,0.00121307373046875,1.0
50,0.0013637542724609375,1.0
50,0.0015616416931152344,1.0
50,0.0015082359313964844,0.6
50,0.0010895729064941406,1.0
50,0.0014634132385253906,1.0
50,0.0012156963348388672,0.8
50,0.001458883285522461,0.0
50,0.0016818046569824219,0.8
50,0.0016722679138183594,1.0
50,0.0012745857238769531,1.0
50,0.0012617111206054688,1.0
50,0.001390218734741211,1.0
50,0.0012927055358886719,1.0
50,0.0011458396911621094,1.0
50,0.0013775825500488281,1.0
50,0.0010657310485839844,1.0
50,0.001192331314086914,1.0
50,0.0015103816986083984,1.0
50,0.0013720989227294922,1.0
50,0.0012764930725097656,1.0
50,0.001399993896484375,1.0
50,0.0017948150634765625,0.8
50,0.0015621185302734375,1.0
50,0.00115203857421875,1.0
50,0.0015234947204589844,1.0
50,0.0012099742889404297,1.0
50,0.001108407974243164,1.0
50,0.0018162727355957031,0.8
50,0.0017466545104980469,0.0
50,0.0021216869354248047,1.0
50,0.0020487308502197266,1.0
50,0.0010530948638916016,1.0
50,0.001203298568725586,1.0
50,0.0014362335205078125,1.0
50,0.0011637210845947266,1.0
50,0.001481771469116211,1.0
50,0.0011889934539794922,1.0
50,0.0012750625610351562,1.0
50,0.0015156269073486328,1.0
50,0.0011675357818603516,1.0
50,0.0013535022735595703,1.0
50,0.0012974739074707031,1.0
50,0.0014393329620361328,1.0
50,0.001184225082397461,1.0
50,0.0010471343994140625,1.0
50,0.0015816688537597656,1.0
50,0.001384735107421875,1.0
50,0.001211404800415039,1.0
50,0.0012974739074707031,1.0
50,0.0016803741455078125,0.4
50,0.002402782440185547,1.0
50,0.001363515853881836,1.0
50,0.0013229846954345703,1.0
50,0.001354217529296875,1.0
50,0.0016009807586669922,1.0
50,0.001007080078125,1.0
50,0.0012128353118896484,1.0
50,0.001558542251586914,1.0
50,0.0014111995697021484,1.0
50,0.0015819072723388672,1.0
50,0.0012998580932617188,1.0
50,0.0013260841369628906,1.0
50,0.002489328384399414,0.8
50,0.002499818801879883,1.0
50,0.0014562606811523438,1.0
50,0.0013816356658935547,1.0
50,0.0014655590057373047,1.0
50,0.0013527870178222656,1.0
50,0.0021495819091796875,1.0
50,0.0022106170654296875,1.0
50,0.0011222362518310547,1.0
50,0.0014240741729736328,1.0
50,0.0012471675872802734,1.0
50,0.0014529228210449219,0.2
50,0.00147247314453125,0.0
50,0.001088857650756836,1.0
50,0.0012636184692382812,1.0
50,0.001806497573852539,0.8
50,0.0014088153839111328,1.0
50,0.0011174678802490234,1.0
50,0.0013837814331054688,1.0
50,0.0015408992767333984,1.0
50,0.0010254383087158203,1.0
50,0.0012426376342773438,1.0
50,0.0016808509826660156,1.0
50,0.0011839866638183594,1.0
50,0.0020160675048828125,1.0
50,0.0010693073272705078,1.0
50,0.0013461112976074219,1.0
50,0.0012178421020507812,1.0
50,0.0012557506561279297,1.0
50,0.001270294189453125,1.0
50,0.0014925003051757812,1.0
50,0.000978708267211914,1.0
50,0.0010840892791748047,1.0
50,0.001130819320678711,1.0
50,0.0015001296997070312,1.0
50,0.0015912055969238281,0.0
50,0.0017650127410888672,1.0
50,0.001409292221069336,1.0
50,0.0012884140014648438,1.0
50,0.0013604164123535156,1.0
50,0.0017535686492919922,1.0
50,0.0016608238220214844,1.0
50,0.001470327377319336,1.0
50,0.0011305809020996094,1.0
50,0.0016536712646484375,0.8
50,0.0012359619140625,1.0
50,0.0016283988952636719,1.0
50,0.0010552406311035156,1.0
50,0.0010440349578857422,1.0
50,0.0016791820526123047,0.8
50,0.0012440681457519531,1.0
50,0.001241922378540039,0.8
50,0.0013844966888427734,1.0
50,0.0013265609741210938,1.0
50,0.0013275146484375,1.0
50,0.0012977123260498047,1.0
50,0.0012629032135009766,1.0
50,0.0011577606201171875,1.0
50,0.0012731552124023438,1.0
50,0.0013885498046875,1.0
50,0.0018467903137207031,0.6
50,0.0016758441925048828,1.0
50,0.0017352104187011719,0.6
50,0.0013401508331298828,0.0
50,0.0012941360473632812,1.0
50,0.0016379356384277344,1.0
50,0.00177764892578125,1.0
50,0.0016429424285888672,1.0
50,0.0012805461883544922,1.0
50,0.0017285346984863281,1.0
50,0.0016779899597167969,0.8
50,0.0012576580047607422,1.0
50,0.001398324966430664,1.0
50,0.0011627674102783203,1.0
50,0.0017027854919433594,1.0
50,0.0014123916625976562,1.0
50,0.0010921955108642578,1.0
50,0.0021173954010009766,1.0
50,0.0013053417205810547,1.0
50,0.0011682510375976562,1.0
50,0.002110719680786133,1.0
50,0.0011026859283447266,1.0
50,0.0016977787017822266,1.0
50,0.0011136531829833984,1.0
50,0.0014197826385498047,1.0
50,0.0013396739959716797,1.0
50,0.0010712146759033203,1.0
50,0.0012247562408447266,1.0
50,0.0011854171752929688,1.0
50,0.0011928081512451172,1.0
50,0.00206756591796875,1.0
50,0.0016498565673828125,1.0
50,0.001481771469116211,1.0
50,0.0014164447784423828,1.0
50,0.0013632774353027344,1.0
50,0.002369403839111328,1.0
50,0.0014319419860839844,1.0
50,0.0010840892791748047,1.0
50,0.0011293888092041016,1.0
50,0.0019474029541015625,1.0
50,0.0014553070068359375,0.8
50,0.0013148784637451172,1.0
50,0.0011637210845947266,1.0
50,0.0013735294342041016,1.0
50,0.0016622543334960938,0.6
50,0.0012767314910888672,1.0
50,0.0018067359924316406,1.0
50,0.0015997886657714844,1.0
50,0.001360177993774414,1.0
50,0.0013017654418945312,1.0
50,0.0015749931335449219,0.0
50,0.0011074542999267578,1.0
50,0.0013761520385742188,1.0
50,0.0012290477752685547,1.0
50,0.0010635852813720703,1.0
50,0.001191854476928711,1.0
50,0.0013203620910644531,1.0
50,0.0013685226440429688,0.8
50,0.0011370182037353516,1.0
50,0.0013110637664794922,1.0
50,0.0010395050048828125,1.0
50,0.00118255615234375,1.0
50,0.0011014938354492188,1.0
50,0.001973867416381836,1.0
50,0.001285552978515625,1.0
50,0.002149343490600586,1.0
50,0.0011408329010009766,1.0
50,0.0015654563903808594,1.0
50,0.0013530254364013672,1.0
50,0.0012013912200927734,1.0
50,0.0010762214660644531,1.0
50,0.0014162063598632812,1.0
50,0.0012745857238769531,1.0
50,0.001483917236328125,1.0
50,0.0016109943389892578,0.6
50,0.001196146011352539,1.0
50,0.0010895729064941406,0.4
50,0.00118255615234375,1.0
50,0.0010654926300048828,1.0
50,0.0012388229370117188,1.0
50,0.0013227462768554688,1.0
50,0.0014107227325439453,0.0
50,0.0012402534484863281,1.0
50,0.0016357898712158203,1.0
50,0.0011229515075683594,1.0
50,0.0015349388122558594,1.0
50,0.0013492107391357422,1.0
50,0.001148223876953125,1.0
50,0.0015370845794677734,1.0
50,0.0013480186462402344,1.0
50,0.0013840198516845703,1.0
50,0.0010781288146972656,1.0
50,0.0012814998626708984,1.0
50,0.0013689994812011719,1.0
50,0.001424551010131836,1.0
50,0.0014262199401855469,1.0
50,0.002327442169189453,1.0
50,0.0024826526641845703,1.0
50,0.0015711784362792969,1.0
50,0.0011904239654541016,1.0
50,0.0013439655303955078,1.0
50,0.0014758110046386719,1.0
50,0.0013866424560546875,1.0
50,0.001806497573852539,1.0
50,0.0021195411682128906,1.0
50,0.0014777183532714844,1.0
50,0.0010786056518554688,0.8
50,0.0009016990661621094,1.0
50,0.0012578964233398438,1.0
50,0.001447439193725586,1.0
50,0.001209259033203125,1.0
50,0.0014224052429199219,1.0
50,0.0017676353454589844,1.0
50,0.0011949539184570312,1.0
50,0.0011298656463623047,1.0
50,0.0020301342010498047,1.0
50,0.002519845962524414,0.8
50,0.00124359130859375,1.0
50,0.0011935234069824219,1.0
50,0.0019006729125976562,0.0
50,0.0011584758758544922,1.0
50,0.0011887550354003906,1.0
50,0.0011188983917236328,1.0
50,0.0016732215881347656,1.0
50,0.0012488365173339844,1.0
50,0.0017600059509277344,1.0
50,0.0018362998962402344,1.0
50,0.0017838478088378906,1.0
50,0.0013141632080078125,1.0
50,0.001373291015625,1.0
50,0.0013599395751953125,1.0
50,0.001489400863647461,1.0
50,0.0011997222900390625,1.0
50,0.0012722015380859375,1.0
50,0.0014274120330810547,1.0
50,0.0014989376068115234,1.0
50,0.0015304088592529297,1.0
50,0.0013265609741210938,1.0
50,0.0012042522430419922,1.0
50,0.0013744831085205078,1.0
50,0.0013327598571777344,1.0
50,0.001280069351196289,1.0
50,0.0012276172637939453,1.0
50,0.0011034011840820312,1.0
50,0.001209259033203125,1.0
50,0.0012552738189697266,1.0
50,0.0012009143829345703,1.0
50,0.0015361309051513672,0.0
50,0.0013730525970458984,0.6
50,0.0017025470733642578,0.4
50,0.0014295578002929688,1.0
50,0.0013196468353271484,1.0
50,0.001413583755493164,1.0
50,0.0013740062713623047,1.0
50,0.0012600421905517578,1.0
50,0.0017697811126708984,1.0
50,0.0011301040649414062,1.0
50,0.002084016799926758,0.6
50,0.0012054443359375,0.2
50,0.0014925003051757812,1.0
50,0.0012226104736328125,1.0
50,0.0014812946319580078,1.0
50,0.002004384994506836,1.0
50,0.0013659000396728516,1.0
50,0.0013818740844726562,1.0
50,0.0012962818145751953,1.0
50,0.0011219978332519531,1.0
50,0.002315521240234375,1.0
50,0.0011637210845947266,0.0
50,0.0017552375793457031,1.0
50,0.0011048316955566406,1.0
50,0.0013055801391601562,1.0
50,0.0013766288757324219,1.0
50,0.002532958984375,1.0
50,0.0012590885162353516,1.0
50,0.0011889934539794922,1.0
50,0.0017819404602050781,1.0
50,0.0012369155883789062,1.0
50,0.0016181468963623047,1.0
50,0.0009856224060058594,1.0
50,0.0014121532440185547,0.8
50,0.001528024673461914,1.0
50,0.001954793930053711,0.8
50,0.001425027847290039,1.0
50,0.0011365413665771484,1.0
50,0.0010676383972167969,1.0
50,0.0015559196472167969,1.0
50,0.0014851093292236328,1.0
50,0.0014498233795166016,1.0
50,0.0015294551849365234,1.0
50,0.0014622211456298828,1.0
50,0.0015485286712646484,1.0
50,0.0011794567108154297,1.0
50,0.0013377666473388672,1.0
50,0.0015993118286132812,1.0
50,0.0013446807861328125,1.0
50,0.0011987686157226562,1.0
50,0.0010235309600830078,1.0
50,0.0013124942779541016,1.0
50,0.0011796951293945312,1.0
50,0.0017707347869873047,1.0
50,0.0016622543334960938,1.0
50,0.0018436908721923828,1.0
50,0.0011327266693115234,1.0
50,0.0012013912200927734,1.0
50,0.0010256767272949219,1.0
50,0.0016193389892578125,1.0
50,0.0011444091796875,1.0
50,0.0013089179992675781,1.0
50,0.00128173828125,1.0
50,0.0011966228485107422,1.0
50,0.0010809898376464844,1.0
50,0.0013723373413085938,1.0
50,0.0013356208801269531,1.0
50,0.002329587936401367,0.8
50,0.0015914440155029297,1.0
50,0.0012431144714355469,1.0
50,0.0014641284942626953,1.0
50,0.0015804767608642578,1.0
50,0.0011799335479736328,1.0
50,0.0015926361083984375,1.0
50,0.0011572837829589844,1.0
50,0.0012676715850830078,1.0
50,0.0017781257629394531,1.0
50,0.0012829303741455078,1.0
50,0.0011785030364990234,1.0
50,0.0011746883392333984,1.0
50,0.0016331672668457031,1.0
50,0.0011000633239746094,1.0
50,0.0011188983917236328,1.0
50,0.0015134811401367188,0.8
50,0.0014438629150390625,1.0
50,0.0015082359313964844,0.0
50,0.0012314319610595703,0.2
50,0.0012462139129638672,1.0
50,0.0012667179107666016,1.0
50,0.0012807846069335938,1.0
50,0.001094818115234375,1.0
50,0.0013234615325927734,1.0
50,0.0012195110321044922,1.0
50,0.0013439655303955078,1.0
50,0.0012078285217285156,1.0
50,0.0014255046844482422,1.0
50,0.0011897087097167969,1.0
50,0.001453399658203125,0.2
50,0.0013058185577392578,1.0
50,0.0010890960693359375,1.0
50,0.0013768672943115234,1.0
50,0.0013303756713867188,1.0
50,0.001753091812133789,1.0
50,0.00197601318359375,0.8
50,0.0010781288146972656,1.0
50,0.001107931137084961,1.0
50,0.0016829967498779297,1.0
50,0.0013172626495361328,1.0
50,0.0012993812561035156,1.0
50,0.0020132064819335938,1.0
50,0.001434326171875,0.0
50,0.0020673274993896484,0.4
50,0.0011088848114013672,1.0
50,0.0012712478637695312,1.0
50,0.0016002655029296875,1.0
50,0.0011031627655029297,1.0
50,0.0015959739685058594,1.0
50,0.0014088153839111328,1.0
50,0.0012145042419433594,1.0
50,0.0013973712921142578,1.0
50,0.0010716915130615234,0.4
50,0.0014128684997558594,1.0
50,0.0011518001556396484,1.0
50,0.0013811588287353516,1.0
50,0.0029861927032470703,1.0
50,0.001085519790649414,1.0
50,0.0012776851654052734,1.0
50,0.0013511180877685547,1.0
50,0.0014333724975585938,1.0
50,0.0014655590057373047,1.0
50,0.0014774799346923828,1.0
50,0.0015347003936767578,1.0
50,0.0011165142059326172,1.0
50,0.0014426708221435547,1.0
50,0.0011851787567138672,1.0
50,0.002783060073852539,1.0
50,0.003153562545776367,1.0
50,0.00164794921875,1.0
50,0.0016269683837890625,1.0
50,0.001562356948852539,0.8
50,0.001508951187133789,1.0
50,0.0016603469848632812,1.0
50,0.0016160011291503906,1.0
50,0.0012481212615966797,1.0
50,0.0012984275817871094,1.0
50,0.0017118453979492188,1.0
50,0.0019288063049316406,1.0
50,0.002117633819580078,1.0
50,0.0014123916625976562,1.0
50,0.0015485286712646484,1.0
50,0.0014963150024414062,1.0
50,0.0012590885162353516,1.0
50,0.0011944770812988281,1.0
50,0.0012345314025878906,1.0
50,0.0014977455139160156,0.8
50,0.0013055801391601562,1.0
50,0.001394510269165039,1.0
50,0.0014023780822753906,1.0
50,0.0023021697998046875,1.0
50,0.0014901161193847656,1.0
50,0.0014941692352294922,1.0
50,0.0012023448944091797,1.0
50,0.0012519359588623047,1.0
50,0.0011415481567382812,1.0
50,0.0011098384857177734,1.0
50,0.0014891624450683594,1.0
50,0.0016083717346191406,1.0
50,0.001379251480102539,1.0
50,0.001337289810180664,1.0
50,0.00127410888671875,1.0
100,0.0017805099487304688,1.0
100,0.002566099166870117,1.0
100,0.001598358154296875,1.0
100,0.002577543258666992,1.0
100,0.002050638198852539,1.0
100,0.0028324127197265625,1.0
100,0.001916646957397461,1.0
100,0.0022356510162353516,1.0
100,0.0020227432250976562,1.0
100,0.0027456283569335938,1.0
100,0.002283334732055664,1.0
100,0.002664327621459961,1.0
100,0.002191781997680664,1.0
100,0.0018720626831054688,1.0
100,0.00307464599609375,1.0
100,0.002809286117553711,1.0
100,0.001971721649169922,1.0
100,0.0020155906677246094,1.0
100,0.002223968505859375,1.0
100,0.001683950424194336,1.0
100,0.002095460891723633,1.0
100,0.0019245147705078125,1.0
100,0.0019335746765136719,1.0
100,0.002251863479614258,1.0
100,0.00266265869140625,0.6
100,0.002302408218383789,1.0
100,0.003615856170654297,1.0
100,0.0024309158325195312,1.0
100,0.0022940635681152344,1.0
100,0.002669811248779297,1.0
100,0.002390146255493164,1.0
100,0.0017554759979248047,1.0
100,0.0022902488708496094,1.0
100,0.0020303726196289062,0.6
100,0.002679586410522461,1.0
100,0.002228260040283203,1.0
100,0.0018436908721923828,1.0
100,0.0023016929626464844,1.0
100,0.0023207664489746094,1.0
100,0.002038717269897461,1.0
100,0.0017902851104736328,1.0
100,0.002222776412963867,1.0
100,0.0021848678588867188,1.0
100,0.0021588802337646484,1.0
100,0.0016453266143798828,1.0
100,0.0031549930572509766,1.0
100,0.0022296905517578125,1.0
100,0.0021386146545410156,1.0
100,0.0029654502868652344,1.0
100,0.0019669532775878906,1.0
100,0.001963376998901367,1.0
100,0.0019373893737792969,1.0
100,0.0018682479858398438,1.0
100,0.002369403839111328,1.0
100,0.002302408218383789,1.0
100,0.0029325485229492188,1.0
100,0.0020194053649902344,1.0
100,0.0022585391998291016,1.0
100,0.002981901168823242,1.0
100,0.0019168853759765625,1.0
100,0.0020592212677001953,1.0
100,0.0020291805267333984,1.0
100,0.002604246139526367,1.0
100,0.002236604690551758,1.0
100,0.0015404224395751953,1.0
100,0.0023088455200195312,1.0
100,0.002229928970336914,0.8
100,0.0039174556732177734,1.0
100,0.0023412704467773438,0.8
100,0.0022878646850585938,1.0
100,0.0017061233520507812,1.0
100,0.0021762847900390625,1.0
100,0.002024412155151367,1.0
100,0.002084970474243164,1.0
100,0.0018832683563232422,1.0
100,0.002035379409790039,1.0
100,0.0016326904296875,1.0
100,0.0022335052490234375,1.0
100,0.0023467540740966797,1.0
100,0.002271890640258789,1.0
100,0.0017638206481933594,1.0
100,0.0021123886108398438,1.0
100,0.0036106109619140625,1.0
100,0.0022497177124023438,1.0
100,0.0015687942504882812,1.0
100,0.001951456069946289,1.0
100,0.0021207332611083984,1.0
100,0.001950979232788086,1.0
100,0.0025959014892578125,1.0
100,0.0043904781341552734,1.0
100,0.003083467483520508,1.0
100,0.0027036666870117188,1.0
100,0.002029895782470703,1.0
100,0.00243377685546875,1.0
100,0.002289295196533203,1.0
100,0.0020585060119628906,1.0
100,0.0023491382598876953,1.0
100,0.0016782283782958984,1.0
100,0.0019872188568115234,1.0
100,0.0018944740295410156,1.0
100,0.0018463134765625,1.0
100,0.0021343231201171875,1.0
100,0.002079486846923828,1.0
100,0.0022025108337402344,1.0
100,0.0017728805541992188,1.0
100,0.0014617443084716797,1.0
100,0.0022630691528320312,1.0
100,0.002039670944213867,1.0
100,0.0017192363739013672,1.0
100,0.0021677017211914062,1.0
100,0.0025777816772460938,1.0
100,0.003003835678100586,1.0
100,0.002016305923461914,1.0
100,0.002515077590942383,1.0
100,0.0019333362579345703,1.0
100,0.0029044151306152344,1.0
100,0.0015952587127685547,1.0
100,0.0017125606536865234,1.0
100,0.001997709274291992,1.0
100,0.0019240379333496094,1.0
100,0.002428770065307617,1.0
100,0.0020804405212402344,1.0
100,0.0019044876098632812,1.0
100,0.003110647201538086,0.8
100,0.0035195350646972656,1.0
100,0.0035004615783691406,1.0
100,0.0020585060119628906,1.0
100,0.0021431446075439453,1.0
100,0.0020651817321777344,1.0
100,0.002660512924194336,1.0
100,0.0029976367950439453,1.0
100,0.0019502639770507812,1.0
100,0.0020666122436523438,1.0
100,0.0021712779998779297,1.0
100,0.0022149085998535156,0.2
100,0.0026404857635498047,0.4
100,0.0016717910766601562,1.0
100,0.0018444061279296875,1.0
100,0.002584695816040039,0.8
100,0.0022513866424560547,1.0
100,0.0016596317291259766,1.0
100,0.0018665790557861328,1.0
100,0.002248048782348633,1.0
100,0.0017695426940917969,1.0
100,0.0017511844635009766,1.0
100,0.0024149417877197266,1.0
100,0.0021462440490722656,1.0
100,0.0029764175415039062,1.0
100,0.0020689964294433594,1.0
100,0.0021479129791259766,1.0
100,0.002148866653442383,1.0
100,0.0022974014282226562,1.0
100,0.0017995834350585938,1.0
100,0.002241849899291992,1.0
100,0.0014336109161376953,1.0
100,0.0016932487487792969,1.0
100,0.0016796588897705078,1.0
100,0.002625703811645508,1.0
100,0.003391742706298828,1.0
100,0.0028352737426757812,1.0
100,0.0024344921112060547,1.0
100,0.0018875598907470703,1.0
100,0.0018200874328613281,1.0
100,0.0026819705963134766,1.0
100,0.002230405807495117,1.0
100,0.0023598670959472656,1.0
100,0.0016262531280517578,1.0
100,0.002274751663208008,1.0
100,0.001796722412109375,1.0
100,0.0027511119842529297,1.0
100,0.001630544662475586,1.0
100,0.0015859603881835938,1.0
100,0.0023276805877685547,0.8
100,0.0019428730010986328,1.0
100,0.0020318031311035156,1.0
100,0.0019130706787109375,1.0
100,0.0020525455474853516,1.0
100,0.0020940303802490234,1.0
100,0.0023500919342041016,1.0
100,0.0018515586853027344,1.0
100,0.002085447311401367,1.0
100,0.0019159317016601562,1.0
100,0.002064943313598633,1.0
100,0.002727985382080078,0.6
100,0.0021965503692626953,1.0
100,0.0024709701538085938,0.8
100,0.003046274185180664,1.0
100,0.0018968582153320312,1.0
100,0.0026535987854003906,1.0
100,0.0024611949920654297,1.0
100,0.00234222412109375,1.0
100,0.0018634796142578125,1.0
100,0.002276182174682617,1.0
100,0.0022606849670410156,0.8
100,0.0020170211791992188,1.0
100,0.0025637149810791016,1.0
100,0.0018062591552734375,1.0
100,0.0028030872344970703,1.0
100,0.001840353012084961,1.0
100,0.001832723617553711,1.0
100,0.002335071563720703,1.0
100,0.0020542144775390625,1.0
100,0.0017094612121582031,1.0
100,0.0026230812072753906,1.0
100,0.001589059829711914,1.0
100,0.0025403499603271484,1.0
100,0.0018734931945800781,1.0
100,0.0020999908447265625,1.0
100,0.0023093223571777344,1.0
100,0.0017523765563964844,1.0
100,0.001653909683227539,1.0
100,0.0019888877868652344,1.0
100,0.0022284984588623047,1.0
100,0.0019712448120117188,1.0
100,0.002663850784301758,1.0
100,0.0024285316467285156,1.0
100,0.0021572113037109375,1.0
100,0.0018873214721679688,1.0
100,0.0030145645141601562,1.0
100,0.0020427703857421875,1.0
100,0.0017142295837402344,1.0
100,0.0018048286437988281,1.0
100,0.002897977828979492,1.0
100,0.002423524856567383,0.8
100,0.0018618106842041016,1.0
100,0.0017242431640625,1.0
100,0.0021958351135253906,1.0
100,0.002721548080444336,1.0
100,0.0018262863159179688,1.0
100,0.002208232879638672,1.0
100,0.0025386810302734375,1.0
100,0.003351926803588867,1.0
100,0.003069162368774414,1.0
100,0.004353523254394531,1.0
100,0.0019228458404541016,1.0
100,0.002118349075317383,1.0
100,0.0017559528350830078,1.0
100,0.0015895366668701172,1.0
100,0.0020084381103515625,1.0
100,0.002127408981323242,1.0
100,0.0019674301147460938,0.8
100,0.002285003662109375,1.0
100,0.002165079116821289,1.0
100,0.002051830291748047,1.0
100,0.0016143321990966797,1.0
100,0.0016863346099853516,1.0
100,0.002481698989868164,1.0
100,0.00189971923828125,1.0
100,0.0029594898223876953,1.0
100,0.0016574859619140625,1.0
100,0.00246429443359375,1.0
100,0.0022330284118652344,1.0
100,0.002764463424682617,1.0
100,0.0016689300537109375,1.0
100,0.002396821975708008,1.0
100,0.002089262008666992,1.0
100,0.002356290817260742,1.0
100,0.0029125213623046875,1.0
100,0.0021636486053466797,1.0
100,0.0029649734497070312,1.0
